Code,Name,Market
217500,러셀,KOSDAQ
048430,유라테크,KOSDAQ
170030,현대공업,KOSDAQ
463480,모티브링크,KOSDAQ
126880,제이엔케이글로벌,KOSDAQ
338100,NH프라임리츠,KOSPI
031820,아이티센씨티에스,KOSPI
007280,한국특강,KOSPI
072020,중앙백신,KOSDAQ
053050,지에스이,KOSDAQ
061250,화일약품,KOSDAQ
016250,SGC E&C,KOSDAQ
096775,SK이노베이션우,KOSPI
134580,탑코미디어,KOSDAQ
042500,링네트,KOSDAQ
37550L,DL이앤씨2우(전환),KOSPI
900250,크리스탈신소재,KOSDAQ
054040,한국컴퓨터,KOSDAQ
251630,브이원텍,KOSDAQ
451250,삐아,KOSDAQ
004440,삼일씨엔에스,KOSPI
260930,씨티케이,KOSDAQ
263600,덕우전자,KOSDAQ
183490,엔지켐생명과학,KOSDAQ
025550,한국선재,KOSDAQ
049180,셀루메드,KOSDAQ
002800,신신제약,KOSDAQ
376930,노을,KOSDAQ
478560,블랙야크아이앤씨,KOSDAQ
099220,SDN,KOSDAQ
039610,화성밸브,KOSDAQ
036640,HRS,KOSDAQ
060560,HC홈센타,KOSDAQ
024910,경창산업,KOSDAQ
136410,아셈스,KOSDAQ
228670,레이,KOSDAQ
004720,팜젠사이언스,KOSPI
066430,아이로보틱스,KOSDAQ
006880,신송홀딩스,KOSPI
131400,이브이첨단소재,KOSDAQ
003925,남양유업우,KOSPI
340360,다보링크,KOSDAQ
046940,우원개발,KOSDAQ
000850,화천기공,KOSPI
053260,금강철강,KOSDAQ
204840,지엘팜텍,KOSDAQ
009180,한솔로지스틱스,KOSPI
180060,탑선,KONEX
081150,티플랙스,KOSDAQ
111710,남화산업,KOSDAQ
175250,아이큐어,KOSDAQ
382150,온코크로스,KOSDAQ
253840,수젠텍,KOSDAQ
347000,센코,KOSDAQ
412540,제일엠앤에스,KOSDAQ
208140,정다운,KOSDAQ
036630,세종텔레콤,KOSDAQ
289220,자이언트스텝,KOSDAQ
128660,피제이메탈,KOSDAQ
020710,시공테크,KOSDAQ
227950,엔투텍,KOSDAQ
475430,키스트론,KOSDAQ
094940,푸른기술,KOSDAQ
023810,인팩,KOSPI
001470,삼부토건,KOSPI
010040,한국내화,KOSPI
007590,동방아그로,KOSPI
078590,휴림에이텍,KOSDAQ
049470,비트플래닛,KOSDAQ
226330,신테카바이오,KOSDAQ
222160,NPX,KOSDAQ
215360,우리산업,KOSDAQ
206560,덱스터,KOSDAQ
452400,이닉스,KOSDAQ
273640,와이엠텍,KOSDAQ
014470,부방,KOSDAQ
391710,코닉오토메이션,KOSDAQ
033230,인성정보,KOSDAQ
417790,트루엔,KOSDAQ
089850,유비벨록스,KOSDAQ
027830,대성창투,KOSDAQ
217190,제너셈,KOSDAQ
424980,마이크로투나노,KOSDAQ
002795,아모레퍼시픽홀딩스우,KOSPI
299900,위지윅스튜디오,KOSDAQ
094840,슈프리마에이치큐,KOSDAQ
045660,에이텍,KOSDAQ
066980,한성크린텍,KOSDAQ
018500,동원금속,KOSPI
052900,KX하이텍,KOSDAQ
009770,삼정펄프,KOSPI
331380,포커스에이아이,KOSDAQ
011000,진원생명과학,KOSPI
006090,사조오양,KOSPI
142280,녹십자엠에스,KOSDAQ
459100,위츠,KOSDAQ
011390,부산산업,KOSPI
001550,조비,KOSPI
064800,포니링크,KOSDAQ
900260,로스웰,KOSDAQ
306040,에스제이그룹,KOSDAQ
053450,세코닉스,KOSDAQ
017650,대림제지,KOSDAQ
238090,앤디포스,KOSDAQ
317870,엔바이오니아,KOSDAQ
004410,서울식품,KOSPI
0013V0,삼진식품,KOSDAQ
299660,셀리드,KOSDAQ
120115,코오롱인더우,KOSPI
435570,에르코스,KOSDAQ
036120,서울평가정보,KOSDAQ
234100,폴라리스세원,KOSDAQ
171120,라이온켐텍,KOSDAQ
408900,스튜디오미르,KOSDAQ
246690,TS인베스트먼트,KOSDAQ
012690,모나리자,KOSPI
378800,샤페론,KOSDAQ
104620,노랑풍선,KOSDAQ
187420,HLB제넥스,KOSDAQ
040350,크레오에스지,KOSDAQ
039020,이건홀딩스,KOSDAQ
041460,한국전자인증,KOSDAQ
013700,까뮤이앤씨,KOSPI
043710,서울리거,KOSDAQ
153710,옵티팜,KOSDAQ
241790,티이엠씨씨엔에스,KOSDAQ
016090,대현,KOSPI
004590,한국가구,KOSDAQ
011320,유니크,KOSDAQ
446840,지슨,KOSDAQ
104540,코렌텍,KOSDAQ
072470,우리산업홀딩스,KOSDAQ
263800,데이타솔루션,KOSDAQ
222040,코스맥스엔비티,KOSDAQ
027050,코리아나,KOSDAQ
043650,국순당,KOSDAQ
033310,엠투엔,KOSDAQ
331920,셀레믹스,KOSDAQ
099410,동방선기,KOSDAQ
129260,인터지스,KOSPI
307870,비투엔,KOSDAQ
212710,아이에스티이,KOSDAQ
460870,에스엠씨지,KOSDAQ
024840,KBI메탈,KOSDAQ
094850,참좋은여행,KOSDAQ
262260,에이프로,KOSDAQ
317690,퀀타매트릭스,KOSDAQ
234920,자이글,KOSDAQ
004540,깨끗한나라,KOSPI
039010,현대에이치티,KOSDAQ
052220,iMBC,KOSDAQ
192250,케이사인,KOSDAQ
000220,유유제약,KOSPI
036000,예림당,KOSDAQ
012790,신일제약,KOSDAQ
011330,유니켐,KOSPI
317850,대모,KOSDAQ
040610,SG&G,KOSDAQ
017480,삼현철강,KOSDAQ
003780,진양산업,KOSPI
347860,알체라,KOSDAQ
000725,현대건설우,KOSPI
052860,아이앤씨,KOSDAQ
140070,서플러스글로벌,KOSDAQ
053350,이니텍,KOSDAQ
064240,홈캐스트,KOSDAQ
002760,보락,KOSPI
082210,옵트론텍,KOSDAQ
010470,오리콤,KOSDAQ
159580,제로투세븐,KOSDAQ
159010,아스플로,KOSDAQ
246960,SCL사이언스,KOSDAQ
071090,하이스틸,KOSPI
001620,케이비아이동국실업,KOSPI
104200,NHN벅스,KOSDAQ
039420,케이엘넷,KOSDAQ
054930,유신,KOSDAQ
095270,웨이브일렉트로,KOSDAQ
127710,아시아경제,KOSDAQ
317530,캐리소프트,KOSDAQ
123420,위메이드플레이,KOSDAQ
459550,알트,KOSDAQ
111110,호전실업,KOSPI
042110,에스씨디,KOSDAQ
073640,테라사이언스,KOSDAQ
004830,덕성,KOSPI
058730,다스코,KOSPI
100220,비상교육,KOSPI
199550,레이저옵텍,KOSDAQ
055490,테이팩스,KOSPI
072130,유엔젤,KOSPI
000910,유니온,KOSPI
168330,내츄럴엔도텍,KOSDAQ
065500,오리엔트정공,KOSDAQ
457370,한켐,KOSDAQ
069730,DSR제강,KOSPI
222110,팬젠,KOSDAQ
003010,혜인,KOSPI
393210,토마토시스템,KOSDAQ
015710,코콤,KOSDAQ
009835,한화솔루션우,KOSPI
060310,3S,KOSDAQ
332370,아이디피,KOSDAQ
037230,한국팩키지,KOSDAQ
010280,아이티센엔텍,KOSDAQ
378850,화승알앤에이,KOSPI
369370,블리츠웨이엔터테인먼트,KOSDAQ
047400,유니온머티리얼,KOSPI
365590,하이딥,KOSDAQ
036670,삼양케이씨아이,KOSDAQ
002140,고려산업,KOSPI
087260,모바일어플라이언스,KOSDAQ
162300,신스틸,KOSDAQ
196450,코아시아씨엠,KOSDAQ
196300,HLB펩,KOSDAQ
049480,오픈베이스,KOSDAQ
039240,경남스틸,KOSDAQ
109070,주성코퍼레이션,KOSPI
155660,DSR,KOSPI
036090,위지트,KOSDAQ
038680,에스넷,KOSDAQ
189980,흥국에프엔비,KOSDAQ
229000,젠큐릭스,KOSDAQ
092440,기신정기,KOSPI
372910,한컴라이프케어,KOSPI
024900,디와이덕양,KOSPI
033540,파라텍,KOSDAQ
067370,선바이오,KOSDAQ
302430,이노메트리,KOSDAQ
072990,에이치시티,KOSDAQ
479960,위너스,KOSDAQ
318160,셀바이오휴먼텍,KOSDAQ
037760,쎄니트,KOSDAQ
291650,압타머사이언스,KOSDAQ
067920,이글루,KOSDAQ
109860,동일금속,KOSDAQ
080010,이상네트웍스,KOSDAQ
006980,우성,KOSPI
155650,와이엠씨,KOSDAQ
072950,빛샘전자,KOSDAQ
033170,시그네틱스,KOSDAQ
096630,에스코넥,KOSDAQ
003060,에이프로젠바이오로직스,KOSPI
063440,SM Life Design,KOSDAQ
056360,코위버,KOSDAQ
294140,레몬,KOSDAQ
198440,강동씨앤엘,KOSDAQ
053950,경남제약,KOSDAQ
145170,노브랜드,KOSDAQ
189860,서전기전,KOSDAQ
007370,진양제약,KOSDAQ
950200,소마젠,KOSDAQ
072770,멤레이비티,KOSDAQ
053270,구영테크,KOSDAQ
373160,데이원컴퍼니,KOSDAQ
219550,디와이디,KOSDAQ
456570,아이엠지티,KONEX
215090,솔디펜스,KOSDAQ
384470,코어라인소프트,KOSDAQ
351330,이삭엔지니어링,KOSDAQ
122310,제노레이,KOSDAQ
089150,케이씨티,KOSDAQ
003465,유화증권우,KOSPI
333620,엔시스,KOSDAQ
004910,조광페인트,KOSPI
005305,롯데칠성우,KOSPI
238120,얼라인드,KOSDAQ
049550,잉크테크,KOSDAQ
068330,일신바이오,KOSDAQ
002630,오리엔트바이오,KOSPI
088910,동우팜투테이블,KOSDAQ
288330,파라택시스코리아,KOSDAQ
014190,원익큐브,KOSDAQ
054300,팬스타엔터프라이즈,KOSDAQ
222420,쎄노텍,KOSDAQ
288620,에스퓨얼셀,KOSDAQ
109080,옵티시스,KOSDAQ
052790,액토즈소프트,KOSDAQ
010240,흥국,KOSDAQ
001380,SG글로벌,KOSPI
219750,한국비티비,KOSDAQ
185490,아이진,KOSDAQ
218150,미래생명자원,KOSDAQ
017180,명문제약,KOSPI
093240,형지엘리트,KOSPI
261200,덴티스,KOSDAQ
294090,이오플로우,KOSDAQ
004780,대륙제관,KOSDAQ
000950,전방,KOSPI
053620,태양,KOSDAQ
050960,수산아이앤티,KOSDAQ
347740,피엔케이피부임상연구센타,KOSDAQ
053980,오상자이엘,KOSDAQ
037950,엘컴텍,KOSDAQ
037330,인지디스플레,KOSDAQ
0010V0,제이피아이헬스케어,KOSDAQ
025560,미래산업,KOSPI
033830,티비씨,KOSDAQ
303360,프로티아,KOSDAQ
413640,비아이매트릭스,KOSDAQ
122690,서진오토모티브,KOSDAQ
003475,유안타증권우,KOSPI
001465,BYC우,KOSPI
122350,삼기,KOSDAQ
004450,삼화왕관,KOSPI
357250,미래에셋맵스리츠,KOSPI
065440,이루온,KOSDAQ
075180,새론오토모티브,KOSPI
008370,원풍,KOSDAQ
170790,파이오링크,KOSDAQ
092780,DYP,KOSPI
403490,우듬지팜,KOSDAQ
092300,현우산업,KOSDAQ
407400,꿈비,KOSDAQ
000890,보해양조,KOSPI
127980,화인써키트,KOSDAQ
089790,제이티,KOSDAQ
419120,산돌,KOSDAQ
143540,영우디에스피,KOSDAQ
237820,플레이디,KOSDAQ
045340,토탈소프트,KOSDAQ
007120,미래아이앤지,KOSPI
005670,푸드웰,KOSDAQ
099520,DGI,KOSDAQ
466410,사이냅소프트,KOSDAQ
263690,디알젬,KOSDAQ
361570,알비더블유,KOSDAQ
256630,포인트엔지니어링,KOSDAQ
021050,서원,KOSPI
376180,피코그램,KOSDAQ
37550K,DL이앤씨우,KOSPI
032960,동일기연,KOSDAQ
037440,희림,KOSDAQ
245620,EDGC,KOSDAQ
012160,영흥,KOSPI
061040,알에프텍,KOSDAQ
010770,평화홀딩스,KOSPI
100030,인지소프트,KOSDAQ
460470,아이빔테크놀로지,KOSDAQ
004770,써니전자,KOSPI
173940,에프엔씨엔터,KOSDAQ
28513K,SK케미칼우,KOSPI
038070,서린바이오,KOSDAQ
049080,기가레인,KOSDAQ
006920,모헨즈,KOSDAQ
038880,아이에이,KOSDAQ
471820,셀로맥스사이언스,KOSDAQ
007680,대원,KOSDAQ
200230,텔콘RF제약,KOSDAQ
321820,아티스트컴퍼니,KOSDAQ
043910,자연과환경,KOSDAQ
219420,링크제니시스,KOSDAQ
041650,상신브레이크,KOSPI
440290,HB인베스트먼트,KOSDAQ
004920,씨아이테크,KOSPI
177900,쓰리에이로직스,KOSDAQ
014990,인디에프,KOSPI
311390,네오크레마,KOSDAQ
023960,에쓰씨엔지니어링,KOSPI
123700,SJM,KOSPI
277070,린드먼아시아,KOSDAQ
090410,덕신이피씨,KOSDAQ
097800,윈팩,KOSDAQ
038010,제일테크노스,KOSDAQ
033560,블루콤,KOSDAQ
364950,에이아이코리아,KOSDAQ
273060,와이즈버즈,KOSDAQ
217480,에스디생명공학,KOSDAQ
105760,포스뱅크,KOSDAQ
024950,삼천리자전거,KOSDAQ
100660,서암기계공업,KOSDAQ
066130,하츠,KOSDAQ
320000,한울반도체,KOSDAQ
013720,THE CUBE&,KOSDAQ
042940,상지건설,KOSDAQ
452160,제이엔비,KOSDAQ
258610,케일럼,KOSDAQ
012280,영화금속,KOSPI
137080,나래나노텍,KOSDAQ
032540,TJ미디어,KOSDAQ
314140,알피바이오,KOSDAQ
062970,한국첨단소재,KOSDAQ
007610,선도전기,KOSPI
419080,엔젯,KOSDAQ
241840,에이스토리,KOSDAQ
432430,와이랩,KOSDAQ
009190,대양금속,KOSPI
352910,오비고,KOSDAQ
016600,큐캐피탈,KOSDAQ
007530,와이엠,KOSDAQ
452200,민테크,KOSDAQ
002410,범양건영,KOSPI
025530,SJM홀딩스,KOSPI
114450,그린생명과학,KOSDAQ
097870,효성오앤비,KOSDAQ
088340,유라클,KOSDAQ
190650,코리아에셋투자증권,KOSDAQ
126640,화신정공,KOSDAQ
340930,유일에너테크,KOSDAQ
056700,신화인터텍,KOSDAQ
300120,라온피플,KOSDAQ
189690,포시에스,KOSDAQ
003080,SB성보,KOSPI
250000,보라티알,KOSDAQ
079000,와토스코리아,KOSDAQ
260660,알리코제약,KOSDAQ
332290,누보,KOSDAQ
388610,지에프씨생명과학,KOSDAQ
096610,알에프세미,KOSDAQ
009320,아진전자부품,KOSPI
007720,소노스퀘어,KOSDAQ
297570,알로이스,KOSDAQ
198080,캐프,KOSDAQ
352700,씨앤투스,KOSDAQ
049800,우진플라임,KOSPI
232830,아이티센피엔에스,KOSDAQ
450330,하스,KOSDAQ
465480,인스피언,KOSDAQ
066360,체리부로,KOSDAQ
027740,마니커,KOSPI
064480,브리지텍,KOSDAQ
476080,M83,KOSDAQ
032860,더라미,KOSDAQ
128540,에코캡,KOSDAQ
186230,그린플러스,KOSDAQ
354200,엔젠바이오,KOSDAQ
393970,대진첨단소재,KOSDAQ
002920,유성기업,KOSPI
066670,디티씨,KOSDAQ
464280,티디에스팜,KOSDAQ
221840,하이즈항공,KOSDAQ
097780,에코볼트,KOSDAQ
307280,원바이오젠,KOSDAQ
160550,NEW,KOSDAQ
087600,픽셀플러스,KOSDAQ
011420,갤럭시아에스엠,KOSPI
043340,에쎈테크,KOSDAQ
033200,모아텍,KOSDAQ
051490,나라엠앤디,KOSDAQ
065130,탑엔지니어링,KOSDAQ
052460,아이크래프트,KOSDAQ
046310,백금T&A,KOSDAQ
006125,SK디스커버리우,KOSPI
336060,웨이버스,KOSDAQ
090080,평화산업,KOSPI
023350,한국종합기술,KOSPI
340440,세림B&G,KOSDAQ
057540,옴니시스템,KOSDAQ
069410,엔텔스,KOSDAQ
011230,삼화전자,KOSPI
086040,바이오톡스텍,KOSDAQ
464500,아이언디바이스,KOSDAQ
044960,이글벳,KOSDAQ
054780,키이스트,KOSDAQ
178780,일월지엠엘,KOSDAQ
239890,피엔에이치테크,KOSDAQ
271830,팸텍,KOSDAQ
094970,제이엠티,KOSDAQ
106240,파인테크닉스,KOSDAQ
060850,영림원소프트랩,KOSDAQ
017040,광명전기,KOSPI
006370,대구백화점,KOSPI
025880,케이씨피드,KOSDAQ
007815,코리아써우,KOSPI
101000,KS인더스트리,KOSDAQ
103840,우양,KOSDAQ
363250,진시스템,KOSDAQ
001210,금호전기,KOSPI
051390,YW,KOSDAQ
270210,에스알바이오텍,KONEX
006050,국영지앤엠,KOSDAQ
398120,에스지헬스케어,KOSDAQ
257990,나우코스,KONEX
444530,심플랫폼,KOSDAQ
082660,코스나인,KOSDAQ
215380,우정바이오,KOSDAQ
376290,씨유테크,KOSDAQ
317240,TS트릴리온,KOSDAQ
122830,원포유,KONEX
048770,TPC,KOSDAQ
418250,시큐레터,KOSDAQ
363260,모비데이즈,KOSDAQ
224110,에이텍모빌리티,KOSDAQ
011300,성안머티리얼스,KOSPI
200350,아티스트스튜디오,KOSDAQ
002290,삼일기업공사,KOSDAQ
001000,신라섬유,KOSDAQ
053160,프리엠스,KOSDAQ
171010,램테크놀러지,KOSDAQ
083550,케이엠,KOSDAQ
008420,문배철강,KOSPI
023440,제이스코홀딩스,KOSDAQ
184230,SGA솔루션즈,KOSDAQ
119500,포메탈,KOSDAQ
073110,엘엠에스,KOSDAQ
335810,프리시젼바이오,KOSDAQ
195990,에이비프로바이오,KOSDAQ
020760,일진디스플,KOSPI
038620,위즈코프,KOSDAQ
049830,승일,KOSDAQ
199480,뱅크웨어글로벌,KOSDAQ
200780,비씨월드제약,KOSDAQ
069460,대호에이엘,KOSPI
091590,남화토건,KOSDAQ
481850,신한글로벌액티브리츠,KOSPI
133820,화인베스틸,KOSPI
263810,상신전자,KOSDAQ
019770,서연탑메탈,KOSDAQ
051630,진양화학,KOSPI
080530,코디,KOSDAQ
208860,다산디엠씨,KOSDAQ
359090,씨엔알리서치,KOSDAQ
263770,유에스티,KOSDAQ
065950,웰크론,KOSDAQ
220180,핸디소프트,KOSDAQ
088280,쏘닉스,KOSDAQ
296640,이노룰스,KOSDAQ
002360,SH에너지화학,KOSPI
008870,금비,KOSPI
005030,부산주공,KOSPI
123010,알엔티엑스,KOSDAQ
081580,성우전자,KOSDAQ
263700,케어랩스,KOSDAQ
465770,STX그린로지스,KOSPI
351870,차이커뮤니케이션,KOSDAQ
357430,마스턴프리미어리츠,KOSPI
074610,이엔플러스,KOSPI
050860,아세아텍,KOSDAQ
250030,진코스텍,KONEX
037370,EG,KOSDAQ
475460,미트박스,KOSDAQ
026040,제이에스티나,KOSDAQ
084870,TBH글로벌,KOSPI
179530,애드바이오텍,KOSDAQ
321260,프로이천,KOSDAQ
308170,씨티알모빌리티,KOSPI
086060,진바이오텍,KOSDAQ
021880,메이슨캐피탈,KOSDAQ
206400,베노티앤알,KOSDAQ
140520,대창스틸,KOSDAQ
277410,인산가,KOSDAQ
123570,이엠넷,KOSDAQ
133750,메가엠디,KOSDAQ
114630,폴라리스우노,KOSDAQ
450520,인스웨이브,KOSDAQ
263020,디케이앤디,KOSDAQ
002880,대유에이텍,KOSPI
420570,제이투케이바이오,KOSDAQ
002870,신풍,KOSPI
290090,트윔,KOSDAQ
068050,팬엔터테인먼트,KOSDAQ
145270,케이탑리츠,KOSPI
256150,한독크린텍,KOSDAQ
025750,한솔홈데코,KOSPI
228340,동양파일,KOSDAQ
434480,모니터랩,KOSDAQ
462510,라메디텍,KOSDAQ
475660,에스켐,KOSDAQ
153460,네이블,KOSDAQ
014570,고려제약,KOSDAQ
067170,오텍,KOSDAQ
000215,DL우,KOSPI
452300,캡스톤파트너스,KOSDAQ
147760,피엠티,KOSDAQ
195500,마니커에프앤지,KOSDAQ
318410,비비씨,KOSDAQ
203450,유니온바이오메트릭스,KOSDAQ
024120,KB오토시스,KOSDAQ
070300,엑스큐어,KOSDAQ
129890,앱코,KOSDAQ
200580,메디쎄이,KONEX
057030,YBM넷,KOSDAQ
318020,포인트모바일,KOSDAQ
024940,PN풍년,KOSDAQ
046390,삼화네트웍스,KOSDAQ
038530,케이바이오,KOSDAQ
052600,한네트,KOSDAQ
163280,에어레인,KOSDAQ
000760,이화산업,KOSPI
008250,이건산업,KOSPI
118000,메타케어,KOSPI
101240,씨큐브,KOSDAQ
347770,핌스,KOSDAQ
031310,아이즈비전,KOSDAQ
355390,크라우드웍스,KOSDAQ
243870,아이티센코어,KONEX
019490,엑시큐어하이트론,KOSPI
131100,티엔엔터테인먼트,KOSDAQ
221980,케이디켐,KOSDAQ
462980,아이지넷,KOSDAQ
109820,진매트릭스,KOSDAQ
342870,오아,KOSDAQ
189330,씨이랩,KOSDAQ
290120,DH오토리드,KOSDAQ
417860,오브젠,KOSDAQ
038870,에코바이오,KOSDAQ
006200,한국전자홀딩스,KOSPI
020180,대신정보통신,KOSDAQ
035460,기산텔레콤,KOSDAQ
057680,티사이언티픽,KOSDAQ
003535,한화투자증권우,KOSPI
066910,손오공,KOSDAQ
075970,동국알앤에스,KOSDAQ
270520,앱튼,KOSDAQ
012620,원일특강,KOSDAQ
469750,아이비젼웍스,KOSDAQ
452980,신한제11호스팩,KOSDAQ
064090,인크레더블버즈,KOSDAQ
150900,파수,KOSDAQ
239610,에이치엘사이언스,KOSDAQ
080520,오디텍,KOSDAQ
430690,한싹,KOSDAQ
153490,우리이앤엘,KOSDAQ
026940,부국철강,KOSPI
004870,티웨이홀딩스,KOSPI
039310,세중,KOSDAQ
064520,테크엘,KOSDAQ
263920,휴엠앤씨,KOSDAQ
455180,케이지에이,KOSDAQ
210120,캔버스엔,KOSDAQ
204020,그리티,KOSDAQ
35320K,대덕전자1우,KOSPI
373170,엠아이큐브솔루션,KOSDAQ
286750,나노실리칸첨단소재,KOSDAQ
257370,피엔티엠에스,KOSDAQ
013810,스페코,KOSDAQ
270870,뉴트리,KOSDAQ
223310,사토시홀딩스,KOSDAQ
095910,에스에너지,KOSDAQ
134790,시디즈,KOSPI
039290,인포뱅크,KOSDAQ
043200,파루,KOSDAQ
383930,디티앤씨알오,KOSDAQ
059100,아이컴포넌트,KOSDAQ
146060,율촌,KOSDAQ
387570,파인메딕스,KOSDAQ
123840,뉴온,KOSDAQ
052300,오션인더블유,KOSDAQ
045060,오공,KOSDAQ
071850,캐스텍코리아,KOSDAQ
239340,이스트에이드,KOSDAQ
262840,아이퀘스트,KOSDAQ
025440,DH오토웨어,KOSDAQ
019175,신풍제약우,KOSPI
377220,프롬바이오,KOSDAQ
464580,닷밀,KOSDAQ
014910,성문전자,KOSPI
290520,신도기연,KOSDAQ
162120,루켄테크놀러지스,KONEX
254120,자비스,KOSDAQ
021650,한국큐빅,KOSDAQ
290560,파라택시스이더리움,KOSDAQ
351320,넥사다이내믹스,KOSDAQ
109960,앱토크롬,KOSDAQ
356890,싸이버원,KOSDAQ
090370,메타랩스,KOSPI
337840,유엑스엔,KONEX
060900,에이전트AI,KOSDAQ
045510,정원엔시스,KOSDAQ
177830,파버나인,KOSDAQ
466910,엔에이치스팩30호,KOSDAQ
224060,더코디,KOSDAQ
065370,위세아이텍,KOSDAQ
148780,비큐AI,KOSDAQ
032580,피델릭스,KOSDAQ
187270,신화콘텍,KOSDAQ
001070,대한방직,KOSPI
196490,디에이테크놀로지,KOSDAQ
075130,플랜티넷,KOSDAQ
001840,이화공영,KOSDAQ
284620,카이노스메드,KOSDAQ
054220,비츠로시스,KOSDAQ
032790,엠젠솔루션,KOSDAQ
318000,KBG,KOSDAQ
068940,셀피글로벌,KOSDAQ
099390,브레인즈컴퍼니,KOSDAQ
005820,원림,KOSPI
009730,이렘,KOSDAQ
017000,신원종합개발,KOSDAQ
019660,글로본,KOSDAQ
263050,유틸렉스,KOSDAQ
130500,GH신소재,KOSDAQ
169330,엠브레인,KOSDAQ
353590,오토앤,KOSDAQ
005320,온타이드,KOSPI
009140,경인전자,KOSPI
159910,에코글로우,KOSDAQ
027580,상보,KOSDAQ
094860,네오리진,KOSDAQ
335870,윙스풋,KOSDAQ
33637K,솔루스첨단소재1우,KOSPI
000040,KR모터스,KOSPI
004365,세방우,KOSPI
298060,에스씨엠생명과학,KOSDAQ
001810,무림SP,KOSDAQ
340810,시선AI,KOSDAQ
038060,루멘스,KOSDAQ
438700,버넥트,KOSDAQ
006490,인스코비,KOSPI
303030,지니틱스,KOSDAQ
056730,CNT85,KOSDAQ
060540,에스에이티,KOSDAQ
142760,모아라이프플러스,KOSDAQ
053290,NE능률,KOSDAQ
015260,에이엔피,KOSPI
002420,세기상사,KOSPI
013000,세우글로벌,KOSPI
079170,한창산업,KOSDAQ
036480,대성미생물,KOSDAQ
131220,대한과학,KOSDAQ
225220,제놀루션,KOSDAQ
035200,프럼파스트,KOSDAQ
301300,바이브컴퍼니,KOSDAQ
274400,이노시뮬레이션,KOSDAQ
073570,리튬포어스,KOSDAQ
238490,힘스,KOSDAQ
290270,휴네시온,KOSDAQ
089140,넥스턴앤롤코리아,KOSDAQ
090150,아이윈,KOSDAQ
115610,이미지스,KOSDAQ
069140,누리플랜,KOSDAQ
123750,알톤,KOSDAQ
376980,원티드랩,KOSDAQ
187220,디티앤씨,KOSDAQ
009810,플레이그램,KOSPI
495810,유비씨,KONEX
140430,카티스,KOSDAQ
112190,KC산업,KONEX
042040,케이피엠테크,KOSDAQ
006740,블루산업개발,KOSPI
050120,ES큐브,KOSDAQ
367000,플래티어,KOSDAQ
462310,뉴키즈온,KOSDAQ
227420,도부,KONEX
038950,파인디지털,KOSDAQ
377030,비트맥스,KOSDAQ
446070,유니드비티플러스,KOSPI
440320,오픈놀,KOSDAQ
252500,세화피앤씨,KOSDAQ
005360,모나미,KOSPI
451700,엔에이치스팩29호,KOSDAQ
148250,알엔투테크놀로지,KOSDAQ
051380,피씨디렉트,KOSDAQ
002690,동일제강,KOSPI
024890,대원화성,KOSPI
900340,윙입푸드,KOSDAQ
405000,플라즈맵,KOSDAQ
088790,진도,KOSPI
008470,부스타,KOSDAQ
014130,한익스프레스,KOSPI
291230,엔피,KOSDAQ
023150,MH에탄올,KOSPI
446440,에피바이오텍,KONEX
405920,나라셀라,KOSDAQ
236810,엔비티,KOSDAQ
310870,디와이씨,KOSDAQ
237750,피앤씨테크,KOSDAQ
109670,씨싸이트,KOSDAQ
258830,세종메디칼,KOSDAQ
018680,서울제약,KOSDAQ
003680,한성기업,KOSPI
047080,한빛소프트,KOSDAQ
048470,대동스틸,KOSDAQ
397810,애드포러스,KOSDAQ
083640,인콘,KOSDAQ
009460,한창제지,KOSPI
258790,소프트캠프,KOSDAQ
084180,수성웹툰,KOSDAQ
066900,디에이피,KOSDAQ
279600,미디어젠,KOSDAQ
434190,탈로스,KONEX
058110,멕아이씨에스,KOSDAQ
006570,대림통상,KOSPI
216400,인바이츠바이오코아,KONEX
311060,엘에이티,KONEX
431190,케이쓰리아이,KOSDAQ
115160,휴맥스,KOSDAQ
016670,디모아,KOSDAQ
138070,신진에스엠,KOSDAQ
322970,무진메디,KONEX
285800,진영,KOSDAQ
085810,알티캐스트,KOSDAQ
045300,성우테크론,KOSDAQ
032750,삼진,KOSDAQ
457600,벡트,KOSDAQ
246250,에스엘에스바이오,KOSDAQ
354390,바스칸바이오제약,KONEX
303530,이노뎁,KOSDAQ
016100,리더스코스메틱,KOSDAQ
002820,SUN&L,KOSPI
033250,체시스,KOSPI
024070,WISCOM,KOSPI
317120,라닉스,KOSDAQ
115480,씨유메디칼,KOSDAQ
131090,시큐브,KOSDAQ
080470,성창오토텍,KOSDAQ
372800,아이티아이즈,KOSDAQ
079650,서산,KOSDAQ
002355,넥센타이어1우B,KOSPI
032080,아즈텍WB,KOSDAQ
480370,씨케이솔루션,KOSPI
900070,글로벌에스엠,KOSDAQ
432980,엠에프씨,KOSDAQ
900110,이스트아시아홀딩스,KOSDAQ
333050,모코엠시스,KOSDAQ
900300,오가닉티코스메틱,KOSDAQ
900270,헝셩그룹,KOSDAQ
101400,엔시트론,KOSDAQ
900310,컬러레이,KOSDAQ
050110,캠시스,KOSDAQ
049120,파인디앤씨,KOSDAQ
222980,한국맥널티,KOSDAQ
002025,코오롱우,KOSPI
196700,웹스,KOSDAQ
073540,에프알텍,KOSDAQ
148930,에이치와이티씨,KOSDAQ
010400,우진아이엔에스,KOSPI
33626L,두산퓨얼셀2우B,KOSPI
